user_id,country,gender,user_device,test_group,converted,total_spent,join_dt,dated
1007170,MEX,n/a,,A,0,0,1/27/2023,
1003073,BRA,M,,B,0,0,2/1/2023,
1045235,MEX,n/a,,B,0,0,2/5/2023,
1025097,GBR,F,A,B,1,332.4820136,1/28/2023,1/31/2023
1040084,MEX,F,,B,0,0,1/25/2023,
1004779,DEU,M,,B,0,0,1/26/2023,
1030544,FRA,M,,B,0,0,1/25/2023,
1037906,BRA,M,,B,0,0,1/29/2023,
1026669,USA,F,,B,0,0,2/1/2023,
1028753,AUS,M,,B,0,0,1/25/2023,
1028267,USA,M,,B,0,0,1/25/2023,
1039514,BRA,M,,B,0,0,1/29/2023,
1027329,MEX,M,,A,0,0,1/28/2023,
1024916,CAN,O,,A,0,0,1/25/2023,
1013672,MEX,F,,A,0,0,1/27/2023,
1029938,USA,F,,A,0,0,2/3/2023,
1038674,USA,M,,B,0,0,1/26/2023,
1033148,AUS,M,,A,0,0,1/26/2023,
1047834,BRA,M,,B,0,0,1/31/2023,
1029242,ESP,F,,A,0,0,1/31/2023,
1008659,BRA,F,,B,0,0,1/27/2023,
1023967,GBR,n/a,,B,0,0,1/25/2023,
1047421,CAN,F,,B,0,0,1/26/2023,
1029101,BRA,F,,B,0,0,1/28/2023,
1046740,BRA,n/a,,A,0,0,1/28/2023,
1021617,FRA,F,,A,0,0,1/26/2023,
1034563,FRA,M,,A,0,0,1/28/2023,
1019948,ESP,M,,A,0,0,1/25/2023,
1046980,GBR,M,,B,0,0,1/27/2023,
1034215,USA,M,,B,0,0,1/26/2023,
1003617,USA,F,,B,0,0,1/27/2023,
1001836,BRA,M,,B,0,0,1/26/2023,
1027049,BRA,F,,B,0,0,1/29/2023,
1015921,USA,n/a,,B,0,0,1/27/2023,
1022909,MEX,F,,A,0,0,1/25/2023,
1040752,USA,F,,A,0,0,1/26/2023,
1031520,GBR,F,,B,0,0,1/27/2023,
1013869,USA,F,,B,0,0,1/29/2023,
1014376,USA,F,A,A,1,35.11,2/3/2023,2/3/2023
1036570,BRA,F,,B,0,0,1/25/2023,
1004239,USA,n/a,I,B,1,22.73,1/25/2023,1/25/2023
1036106,BRA,F,,A,0,0,1/26/2023,
1022022,MEX,n/a,,A,0,0,1/27/2023,
1012188,BRA,M,,A,0,0,1/27/2023,
1025189,USA,M,,A,0,0,1/28/2023,
1044725,USA,F,,A,0,0,1/25/2023,
1030981,USA,F,,A,0,0,1/25/2023,
1033958,USA,F,,B,0,0,1/26/2023,
1011096,USA,n/a,,B,0,0,1/26/2023,
1006986,BRA,F,,A,0,0,1/26/2023,
1019450,FRA,F,,A,0,0,1/31/2023,
1002511,BRA,M,,B,0,0,1/30/2023,
1025963,MEX,F,,A,0,0,1/27/2023,
1024857,MEX,M,,A,0,0,1/31/2023,
1007182,FRA,F,,B,0,0,1/27/2023,
1037806,USA,M,,B,0,0,1/25/2023,
1017884,USA,O,,B,0,0,1/25/2023,
1008786,USA,F,,B,0,0,2/2/2023,
1004926,TUR,F,,B,0,0,1/25/2023,
1031272,USA,F,,B,0,0,1/25/2023,
1028776,DEU,F,,B,0,0,1/28/2023,
1034065,TUR,M,,A,0,0,1/27/2023,
1015591,MEX,F,,B,0,0,1/31/2023,
1021873,BRA,M,,A,0,0,2/1/2023,
1016214,GBR,F,,A,0,0,1/25/2023,
1010816,FRA,M,,A,0,0,1/27/2023,
1000211,USA,M,,B,0,0,1/30/2023,
1047449,MEX,F,,B,0,0,1/30/2023,
1040416,AUS,n/a,,B,0,0,1/29/2023,
1030107,USA,n/a,,B,0,0,2/4/2023,
1000691,,F,,B,0,0,2/1/2023,
1045539,USA,F,,B,0,0,1/25/2023,
1035908,BRA,M,,B,0,0,1/29/2023,
1004911,DEU,n/a,,A,0,0,1/25/2023,
1026900,USA,F,,B,0,0,1/27/2023,
1024644,DEU,F,,B,0,0,1/25/2023,
1031931,BRA,F,,A,0,0,2/4/2023,
1043437,DEU,F,,B,0,0,1/27/2023,
1035818,TUR,F,,A,0,0,1/26/2023,
1018060,USA,M,,B,0,0,2/4/2023,
1031822,DEU,F,,B,0,0,1/29/2023,
1003925,USA,n/a,,B,0,0,1/26/2023,
1008582,MEX,n/a,,A,0,0,2/5/2023,
1032473,USA,O,,A,0,0,2/1/2023,
1015308,USA,F,,A,0,0,1/28/2023,
1015289,DEU,M,,B,0,0,1/29/2023,
1005160,ESP,F,,A,0,0,1/25/2023,
1031168,DEU,M,,B,0,0,2/4/2023,
1028214,ESP,M,,A,0,0,1/26/2023,
1035278,MEX,M,,B,0,0,1/27/2023,
1023792,BRA,F,,B,0,0,1/25/2023,
1035986,BRA,n/a,,A,0,0,1/25/2023,
1003375,CAN,M,,A,0,0,1/25/2023,
1003328,MEX,M,,B,0,0,1/30/2023,
1032339,MEX,F,,B,0,0,1/25/2023,
1025072,MEX,M,,A,0,0,2/2/2023,
1026066,USA,F,,B,0,0,1/29/2023,
1016715,USA,n/a,,B,0,0,1/28/2023,
1036574,MEX,n/a,,B,0,0,2/3/2023,
1000801,BRA,n/a,,A,0,0,1/28/2023,
1034794,USA,n/a,,B,0,0,1/26/2023,
1010460,FRA,F,,B,0,0,1/27/2023,
1044086,GBR,F,,A,0,0,1/27/2023,
1026286,BRA,n/a,,B,0,0,1/27/2023,
1041661,MEX,F,,B,0,0,2/1/2023,
1028168,USA,M,,A,0,0,2/2/2023,
1037588,TUR,F,,A,0,0,1/26/2023,
1013987,DEU,F,,B,0,0,1/27/2023,
1047895,USA,F,,B,0,0,1/26/2023,
1001242,BRA,M,,A,0,0,1/29/2023,
1043171,USA,M,,A,0,0,1/31/2023,
1028388,BRA,F,,B,0,0,1/27/2023,
1018090,BRA,F,,B,0,0,2/3/2023,
1005255,BRA,M,,A,0,0,1/30/2023,
1041720,BRA,M,,B,0,0,1/25/2023,
1005573,BRA,F,,A,0,0,1/26/2023,
1001302,GBR,O,,B,0,0,1/25/2023,
1025666,ESP,F,,A,0,0,1/25/2023,
1021285,BRA,M,,A,0,0,2/2/2023,
1018990,AUS,O,,A,0,0,2/3/2023,
1016820,GBR,M,,B,0,0,1/26/2023,
1007618,ESP,M,,A,0,0,2/2/2023,
1019925,USA,F,,B,0,0,1/25/2023,
1022706,DEU,F,,A,0,0,1/25/2023,
1000820,MEX,F,,A,0,0,1/28/2023,
1000529,GBR,M,,B,0,0,1/27/2023,
1003749,USA,M,,B,0,0,1/26/2023,
1011552,TUR,M,,B,0,0,1/26/2023,
1039349,CAN,M,,B,0,0,1/28/2023,
1034854,USA,M,,A,0,0,2/5/2023,
1020943,BRA,F,,B,0,0,2/5/2023,
1019324,USA,F,,A,0,0,1/28/2023,
1011798,DEU,M,,B,0,0,2/1/2023,
1002314,USA,O,,B,0,0,1/25/2023,
1038317,MEX,M,,B,0,0,1/27/2023,
1023528,USA,M,,A,0,0,1/30/2023,
1031737,MEX,M,,A,0,0,1/26/2023,
1045793,BRA,M,,A,0,0,2/3/2023,
1042842,USA,M,,A,0,0,1/28/2023,
1038839,BRA,M,,B,0,0,1/25/2023,
1049679,FRA,M,,A,0,0,1/26/2023,
1038461,ESP,F,,B,0,0,1/31/2023,
1037935,MEX,M,,B,0,0,1/28/2023,
1001882,TUR,M,,A,0,0,1/25/2023,
1001438,FRA,M,,B,0,0,1/30/2023,
1033837,USA,F,,B,0,0,1/27/2023,
1036022,USA,F,,B,0,0,1/25/2023,
1029364,USA,n/a,,A,0,0,1/30/2023,
1026545,DEU,M,,B,0,0,1/25/2023,
1025086,GBR,n/a,,B,0,0,1/31/2023,
1035261,ESP,M,,A,0,0,2/5/2023,
1031514,MEX,F,,A,0,0,1/25/2023,
1048711,BRA,F,,B,0,0,1/26/2023,
1037050,,n/a,,A,0,0,1/27/2023,
1009291,BRA,M,,B,0,0,1/30/2023,
1025341,BRA,M,,A,0,0,1/26/2023,
1020715,USA,F,,B,0,0,1/30/2023,
1011849,USA,M,,A,0,0,1/29/2023,
1009026,FRA,F,,B,0,0,2/2/2023,
1019123,USA,M,,B,0,0,1/25/2023,
1047581,FRA,F,,B,0,0,1/26/2023,
1017726,USA,F,,A,0,0,1/26/2023,
1040428,USA,M,,B,0,0,1/30/2023,
1003592,FRA,F,,A,0,0,1/28/2023,
1000217,BRA,n/a,,B,0,0,1/26/2023,
1002505,BRA,F,,B,0,0,1/27/2023,
1004936,USA,F,,A,0,0,2/5/2023,
1016366,USA,n/a,,B,0,0,1/28/2023,
1012860,MEX,n/a,,B,0,0,1/28/2023,
1023877,DEU,F,,A,0,0,1/25/2023,
1037839,USA,M,A,B,1,45.8,2/4/2023,2/4/2023
1033452,MEX,F,,A,0,0,1/27/2023,
1033151,BRA,F,,B,0,0,2/3/2023,
1008140,BRA,F,,B,0,0,1/27/2023,
1025270,USA,F,,B,0,0,2/1/2023,
1024016,DEU,M,,B,0,0,1/27/2023,
1023482,USA,M,,B,0,0,1/26/2023,
1005581,BRA,M,,B,0,0,1/26/2023,
1029644,USA,M,,B,0,0,2/5/2023,
1044679,USA,F,,B,0,0,1/27/2023,
1004107,USA,F,,A,0,0,1/25/2023,
1035927,USA,M,,A,0,0,1/31/2023,
1048446,FRA,F,,A,0,0,1/29/2023,
1009824,TUR,M,,B,0,0,2/4/2023,
1048591,BRA,F,,A,0,0,1/30/2023,
1013887,USA,F,,B,0,0,1/27/2023,
1009907,MEX,F,,B,0,0,2/3/2023,
1007925,BRA,F,,A,0,0,1/25/2023,
1008190,USA,n/a,,B,0,0,1/26/2023,
1017591,CAN,F,,A,0,0,2/6/2023,
1013906,BRA,n/a,,A,0,0,1/27/2023,
1024212,MEX,M,,A,0,0,1/29/2023,
1028882,USA,F,,A,0,0,1/30/2023,
1025836,DEU,n/a,,B,0,0,1/25/2023,
1045783,MEX,M,,B,0,0,2/1/2023,
1032328,USA,M,,B,0,0,1/25/2023,
1030292,USA,F,A,A,1,74.65,1/27/2023,1/27/2023
1033909,AUS,M,,B,0,0,1/25/2023,
1001996,DEU,F,,A,0,0,1/29/2023,
1026168,USA,F,,B,0,0,1/25/2023,
1017946,USA,M,,B,0,0,1/26/2023,
1001599,TUR,M,,B,0,0,1/25/2023,
1043048,USA,F,,B,0,0,1/25/2023,
1031133,ESP,F,,A,0,0,1/27/2023,
1011648,MEX,F,,A,0,0,1/28/2023,
1011602,DEU,M,,B,0,0,1/28/2023,
1044989,USA,M,,A,0,0,2/2/2023,
1000918,USA,M,,A,0,0,1/27/2023,
1042432,USA,M,,A,0,0,2/1/2023,
1021805,GBR,O,,A,0,0,2/6/2023,
1039274,TUR,F,A,B,1,96.09,1/25/2023,1/27/2023
1010725,DEU,n/a,,B,0,0,1/26/2023,
1042375,MEX,M,,B,0,0,1/27/2023,
1001783,CAN,F,,B,0,0,1/25/2023,
1000590,DEU,M,,A,0,0,2/2/2023,
1025231,AUS,F,,B,0,0,1/31/2023,
1007111,AUS,M,,A,0,0,1/30/2023,
1040183,BRA,F,,B,0,0,1/28/2023,
1033435,AUS,M,,B,0,0,1/26/2023,
1016236,BRA,F,,A,0,0,1/30/2023,
1003842,TUR,M,,A,0,0,1/27/2023,
1002349,BRA,M,,A,0,0,1/25/2023,
1038966,CAN,O,,B,0,0,1/25/2023,
1000260,USA,F,,B,0,0,2/4/2023,
1013329,MEX,n/a,I,B,1,20.19138143,1/27/2023,1/30/2023
1005725,USA,F,,B,0,0,1/26/2023,
1042921,USA,n/a,,B,0,0,1/28/2023,
1018945,USA,F,I,B,1,67.77,1/27/2023,1/27/2023
1014852,TUR,M,,B,0,0,1/25/2023,
1003244,CAN,n/a,,B,0,0,1/29/2023,
1031064,USA,F,,A,0,0,2/5/2023,
1045720,CAN,F,,A,0,0,1/28/2023,
1014821,USA,F,,B,0,0,1/25/2023,
1030510,MEX,M,,A,0,0,1/28/2023,
1030381,TUR,F,,B,0,0,2/5/2023,
1041511,BRA,F,,A,0,0,1/26/2023,
1005957,USA,M,,A,0,0,2/4/2023,
1004486,MEX,F,,A,0,0,1/30/2023,
1012057,USA,F,,A,0,0,1/25/2023,
1004566,USA,F,,A,0,0,1/30/2023,
1002777,USA,F,,A,0,0,1/27/2023,
1042533,FRA,F,,A,0,0,1/25/2023,
1026164,USA,F,,A,0,0,2/4/2023,
1006625,BRA,n/a,,A,0,0,2/6/2023,
1043065,FRA,n/a,,B,0,0,1/25/2023,
1024354,DEU,n/a,,B,0,0,1/31/2023,
1026793,AUS,M,I,B,1,32.77,1/27/2023,1/27/2023
1024143,CAN,F,,A,0,0,2/1/2023,
1022247,GBR,F,,B,0,0,1/25/2023,
1024235,USA,M,,B,0,0,1/26/2023,
1011091,MEX,F,,A,0,0,1/25/2023,
1048396,USA,F,,A,0,0,1/25/2023,
1042882,BRA,n/a,,A,0,0,1/29/2023,
1016368,BRA,F,,B,0,0,1/29/2023,
1002924,USA,F,,A,0,0,1/25/2023,
1003312,DEU,F,,A,0,0,1/25/2023,
1038471,AUS,M,,A,0,0,1/31/2023,
1041435,GBR,F,I,A,1,110.96,2/2/2023,2/2/2023
1017805,USA,n/a,,B,0,0,1/25/2023,
1010609,USA,M,,A,0,0,1/28/2023,
1015051,USA,n/a,,A,0,0,1/26/2023,
1007390,BRA,M,,B,0,0,2/2/2023,
1000797,USA,M,,A,0,0,1/25/2023,
1036691,TUR,F,,B,0,0,1/25/2023,
1034401,USA,F,,A,0,0,1/25/2023,
1015758,MEX,n/a,I,A,1,83.43,1/25/2023,1/25/2023
1030573,GBR,F,,B,0,0,1/26/2023,
1045634,GBR,M,,A,0,0,1/25/2023,
1009428,FRA,M,,A,0,0,2/6/2023,
1038517,BRA,M,,A,0,0,1/25/2023,
1047014,FRA,n/a,,A,0,0,1/25/2023,
1038705,DEU,F,,B,0,0,1/31/2023,
1021522,USA,F,,B,0,0,1/25/2023,
1009283,FRA,M,,B,0,0,1/26/2023,
1009418,MEX,M,,B,0,0,2/3/2023,
1048086,BRA,F,,B,0,0,1/27/2023,
1047458,BRA,F,,B,0,0,1/26/2023,
1026020,BRA,M,,B,0,0,1/29/2023,
1049563,USA,M,,B,0,0,1/27/2023,
1043666,USA,F,A,B,1,7.52,1/27/2023,1/27/2023
1034933,BRA,M,,B,0,0,1/25/2023,
1028309,FRA,F,,A,0,0,2/3/2023,
1017108,USA,M,,B,0,0,1/31/2023,
1000286,USA,M,,A,0,0,1/30/2023,
1021715,USA,F,A,A,1,121.63,2/3/2023,2/3/2023
1031634,DEU,M,,B,0,0,2/3/2023,
1035945,BRA,F,,A,0,0,2/1/2023,
1035230,DEU,M,,A,0,0,1/26/2023,
1004147,BRA,M,,A,0,0,2/3/2023,
1042563,USA,M,,A,0,0,1/25/2023,
1008750,MEX,F,,B,0,0,2/5/2023,
1049113,USA,M,,A,0,0,1/27/2023,
1035811,TUR,F,,A,0,0,1/29/2023,
1048448,BRA,M,,A,0,0,1/25/2023,
1009872,USA,O,,B,0,0,1/27/2023,
1017857,USA,M,I,B,1,159.66,1/26/2023,1/28/2023
1004973,USA,M,,A,0,0,1/26/2023,
1046032,CAN,M,,B,0,0,1/27/2023,
1000524,MEX,F,,B,0,0,1/25/2023,
1033066,AUS,F,,B,0,0,1/31/2023,
1017469,AUS,F,,B,0,0,1/27/2023,
1003336,DEU,n/a,,B,0,0,1/25/2023,
1045934,MEX,M,,B,0,0,1/28/2023,
1043479,USA,n/a,,B,0,0,1/27/2023,
1005753,TUR,F,,A,0,0,2/3/2023,
1012401,USA,F,,A,0,0,1/26/2023,
1024008,BRA,F,,A,0,0,1/25/2023,
1001006,USA,F,,B,0,0,2/2/2023,
1024023,AUS,F,,B,0,0,1/30/2023,
1019982,USA,M,,A,0,0,1/25/2023,
1016641,USA,F,,A,0,0,1/27/2023,
1008831,USA,M,,A,0,0,1/25/2023,
1023219,USA,F,,B,0,0,2/3/2023,
1044688,MEX,F,,A,0,0,1/25/2023,
1040132,BRA,F,,B,0,0,1/26/2023,
1028221,USA,F,,A,0,0,1/25/2023,
1032792,ESP,M,,A,0,0,1/29/2023,
1027157,USA,M,,A,0,0,1/25/2023,
1001479,USA,M,,B,0,0,1/30/2023,
1018418,USA,F,,A,0,0,1/25/2023,
1041952,BRA,F,,A,0,0,2/5/2023,
1016350,USA,M,,B,0,0,1/27/2023,
1034925,AUS,O,,A,0,0,2/2/2023,
1030790,USA,F,A,B,1,35.29,1/26/2023,1/28/2023
1029597,BRA,F,,B,0,0,1/25/2023,
1033664,USA,M,,A,0,0,1/26/2023,
1028201,USA,n/a,I,B,1,54.85,1/28/2023,1/28/2023
1027790,GBR,M,,B,0,0,1/27/2023,
1035331,TUR,F,,A,0,0,2/6/2023,
1026014,USA,M,,A,0,0,1/26/2023,
1009791,DEU,n/a,,B,0,0,1/25/2023,
1044134,CAN,F,,A,0,0,1/31/2023,
1045090,BRA,F,,A,0,0,1/29/2023,
1026278,DEU,F,,A,0,0,2/1/2023,
1020358,GBR,n/a,,B,0,0,1/31/2023,
1005151,FRA,F,,A,0,0,1/30/2023,
1021461,USA,M,,B,0,0,1/27/2023,
1027689,USA,M,I,A,1,31.23,1/26/2023,1/26/2023
1012845,USA,F,I,B,1,44.74,1/30/2023,1/30/2023
1034414,BRA,F,,A,0,0,2/1/2023,
1047764,BRA,F,,A,0,0,2/4/2023,
1040842,USA,M,,A,0,0,1/26/2023,
1029289,USA,O,,A,0,0,1/27/2023,
1024348,USA,n/a,,B,0,0,1/27/2023,
1024924,CAN,M,I,A,1,38.85,2/2/2023,2/2/2023
1019209,GBR,F,I,B,1,121.11,1/25/2023,1/25/2023
1004960,MEX,F,,A,0,0,1/25/2023,
1036417,BRA,F,,A,0,0,1/25/2023,
1027807,USA,M,,A,0,0,2/1/2023,
1018548,AUS,O,,B,0,0,2/3/2023,
1005520,USA,F,,B,0,0,1/29/2023,
1024706,USA,M,,A,0,0,2/5/2023,
1026016,USA,M,,A,0,0,1/27/2023,
1034106,DEU,M,,B,0,0,2/1/2023,
1019061,BRA,M,,B,0,0,2/3/2023,
1018513,USA,F,,B,0,0,2/2/2023,
1048062,ESP,M,,B,0,0,1/26/2023,
1043574,BRA,O,,B,0,0,1/28/2023,
1038090,USA,M,,A,0,0,1/26/2023,
1022542,BRA,n/a,,A,0,0,1/29/2023,
1012230,MEX,M,,A,0,0,1/25/2023,
1003265,GBR,F,,B,0,0,2/4/2023,
1041637,CAN,M,,B,0,0,1/25/2023,
1047045,USA,F,,B,0,0,2/2/2023,
1008056,TUR,F,,B,0,0,1/25/2023,
1040222,TUR,n/a,,B,0,0,1/26/2023,
1001049,BRA,F,,A,0,0,2/1/2023,
1023591,GBR,n/a,,B,0,0,1/25/2023,
1003830,ESP,M,,A,0,0,1/26/2023,
1029930,BRA,n/a,,A,0,0,1/30/2023,
1037953,DEU,M,,B,0,0,1/25/2023,
1008544,CAN,F,,B,0,0,1/28/2023,
1020698,BRA,F,I,B,1,52.88,1/27/2023,1/27/2023
1040214,AUS,F,,A,0,0,1/28/2023,
1001451,BRA,F,,B,0,0,1/31/2023,
1013066,BRA,F,,A,0,0,1/27/2023,
1033930,USA,F,,A,0,0,1/30/2023,
1045113,USA,M,,A,0,0,1/31/2023,
1028423,GBR,F,,A,0,0,1/27/2023,
1022522,BRA,n/a,,A,0,0,1/28/2023,
1011073,BRA,F,,A,0,0,1/25/2023,
1001656,FRA,F,A,B,1,42.08,1/26/2023,1/26/2023
1040499,TUR,M,,B,0,0,1/25/2023,
1009356,USA,M,,B,0,0,1/27/2023,
1004075,BRA,F,,A,0,0,1/27/2023,
1013044,FRA,M,,A,0,0,1/29/2023,
1020283,TUR,n/a,,B,0,0,1/28/2023,
1046216,TUR,M,,B,0,0,2/1/2023,
1038330,FRA,F,,A,0,0,1/25/2023,
1037426,BRA,F,,A,0,0,1/25/2023,
1015447,USA,F,,B,0,0,1/25/2023,
1000414,BRA,M,,B,0,0,1/28/2023,
1042345,GBR,M,,B,0,0,1/26/2023,
1037390,USA,n/a,,B,0,0,1/27/2023,
1035187,BRA,F,,B,0,0,1/25/2023,
1027816,GBR,M,,A,0,0,1/29/2023,
1001952,AUS,n/a,,A,0,0,1/25/2023,
1040645,DEU,n/a,,B,0,0,1/27/2023,
1041384,BRA,M,,A,0,0,1/26/2023,
1024865,BRA,M,,A,0,0,1/25/2023,
1010185,USA,n/a,,B,0,0,1/29/2023,
1007068,AUS,F,,B,0,0,1/25/2023,
1029166,USA,M,,A,0,0,2/2/2023,
1033895,MEX,F,,A,0,0,1/30/2023,
1024936,USA,M,,B,0,0,1/27/2023,
1023979,DEU,F,,A,0,0,2/2/2023,
1014237,BRA,M,,B,0,0,1/27/2023,
1027563,DEU,n/a,,B,0,0,2/1/2023,
1042182,USA,F,,B,0,0,2/2/2023,
1030178,DEU,M,,A,0,0,1/27/2023,
1001940,ESP,M,,B,0,0,1/29/2023,
1044200,USA,F,,B,0,0,2/1/2023,
1047192,USA,n/a,,B,0,0,1/25/2023,
1013091,BRA,M,,A,0,0,1/29/2023,
1047493,USA,M,,B,0,0,1/30/2023,
1008456,USA,n/a,,A,0,0,1/28/2023,
1039414,USA,F,,B,0,0,1/25/2023,
1025469,USA,M,,B,0,0,1/26/2023,
1015475,ESP,n/a,,A,0,0,1/28/2023,
1001708,USA,F,,B,0,0,1/26/2023,
1027775,USA,M,,B,0,0,1/29/2023,
1026605,BRA,F,,A,0,0,1/30/2023,
1048478,DEU,M,,B,0,0,2/1/2023,
1033052,USA,M,I,B,1,58.15,1/26/2023,1/26/2023
1026110,TUR,M,,A,0,0,1/27/2023,
1022060,DEU,F,,B,0,0,1/28/2023,
1028428,DEU,M,,A,0,0,2/6/2023,
1033135,,O,,B,0,0,2/2/2023,
1010329,GBR,F,,A,0,0,2/4/2023,
1016185,CAN,M,,B,0,0,1/25/2023,
1008192,USA,n/a,,B,0,0,1/28/2023,
1049729,USA,F,A,B,1,122.73,1/25/2023,1/25/2023
1012847,ESP,F,,B,0,0,2/2/2023,
1029077,MEX,M,,A,0,0,1/26/2023,
1003164,USA,F,,B,0,0,1/28/2023,
1038436,,M,,B,0,0,1/26/2023,
1013400,USA,n/a,,A,0,0,1/30/2023,
1032384,ESP,M,,B,0,0,1/29/2023,
1043573,TUR,F,A,B,1,97.69,1/26/2023,1/26/2023
1033247,MEX,M,A,B,1,66.44,1/26/2023,1/26/2023
1005631,BRA,M,,A,0,0,1/26/2023,
1006368,TUR,F,,B,0,0,2/2/2023,
1003570,BRA,F,,A,0,0,1/25/2023,
1023374,USA,M,,A,0,0,1/26/2023,
1049760,GBR,F,,A,0,0,1/27/2023,
1049561,GBR,F,,B,0,0,1/26/2023,
1049869,USA,F,,B,0,0,1/26/2023,
1031693,FRA,F,,B,0,0,2/5/2023,
1006115,TUR,n/a,,A,0,0,1/30/2023,
1047058,USA,F,,B,0,0,1/29/2023,
1016633,USA,M,,A,0,0,2/2/2023,
1002592,USA,O,,A,0,0,1/29/2023,
1015900,,F,,B,0,0,2/4/2023,
1014877,FRA,M,,A,0,0,1/27/2023,
1038507,MEX,F,,B,0,0,1/25/2023,
1021547,BRA,F,,A,0,0,1/25/2023,
1017063,USA,n/a,,B,0,0,1/25/2023,
1044142,GBR,n/a,,B,0,0,2/5/2023,
1036023,USA,M,,A,0,0,1/27/2023,
1015812,USA,F,,A,0,0,1/28/2023,
1014010,DEU,M,,B,0,0,2/3/2023,
1005887,TUR,O,,A,0,0,1/29/2023,
1043224,USA,F,,B,0,0,2/1/2023,
1014908,GBR,M,,A,0,0,1/26/2023,
1021083,USA,F,,A,0,0,1/25/2023,
1009973,FRA,F,,B,0,0,1/31/2023,
1023779,ESP,M,,A,0,0,1/30/2023,
1010833,BRA,n/a,,A,0,0,1/26/2023,
1014467,ESP,M,,A,0,0,1/29/2023,
1006564,USA,M,I,B,1,27.93820647,2/2/2023,2/3/2023
1001104,MEX,F,,B,0,0,1/25/2023,
1013263,GBR,n/a,,B,0,0,1/28/2023,
1049105,BRA,M,,A,0,0,2/5/2023,
1007848,USA,M,,A,0,0,1/29/2023,
1039455,USA,F,,A,0,0,1/25/2023,
1027186,BRA,M,,A,0,0,1/25/2023,
1019787,DEU,F,,A,0,0,1/30/2023,
1042089,BRA,n/a,,A,0,0,1/26/2023,
1005029,TUR,F,,A,0,0,1/27/2023,
1008932,USA,n/a,,A,0,0,1/25/2023,
1016744,TUR,F,,B,0,0,1/29/2023,
1004414,BRA,M,,B,0,0,1/28/2023,
1013217,MEX,O,,A,0,0,1/27/2023,
1038103,USA,M,,A,0,0,1/25/2023,
1037502,TUR,F,A,A,1,76.99,1/29/2023,1/29/2023
1044944,USA,n/a,,A,0,0,1/25/2023,
1024952,DEU,M,,A,0,0,1/27/2023,
1000630,GBR,M,,A,0,0,1/28/2023,
1027619,BRA,F,,B,0,0,1/30/2023,
1031473,USA,M,,B,0,0,1/25/2023,
1009300,TUR,M,,B,0,0,1/29/2023,
1039606,TUR,M,A,B,1,84.54,1/29/2023,1/29/2023
1035092,BRA,M,,A,0,0,1/26/2023,
1016064,USA,M,,B,0,0,1/31/2023,
1019364,DEU,F,,A,0,0,1/26/2023,
1045763,DEU,M,,B,0,0,1/31/2023,
1037720,GBR,M,,B,0,0,1/26/2023,
1033089,ESP,M,,B,0,0,2/2/2023,
1018408,USA,M,,A,0,0,1/25/2023,
1001929,BRA,F,,B,0,0,1/26/2023,
1027592,BRA,M,,B,0,0,1/25/2023,
1013956,FRA,F,,A,0,0,2/5/2023,
1002829,USA,F,,A,0,0,1/31/2023,
1037364,DEU,M,,A,0,0,1/25/2023,
1024046,USA,M,,A,0,0,1/28/2023,
1049263,USA,F,,A,0,0,1/29/2023,
1030741,MEX,O,,A,0,0,1/29/2023,
1006486,BRA,F,,A,0,0,1/27/2023,
1027361,USA,M,I,A,1,109.09,2/2/2023,2/2/2023
1022818,BRA,M,,B,0,0,1/25/2023,
1027975,TUR,F,I,A,1,182.2964919,2/1/2023,2/5/2023
1003000,CAN,F,,A,0,0,1/25/2023,
1031830,USA,M,,A,0,0,1/28/2023,
1027454,BRA,F,,B,0,0,2/5/2023,
1011047,USA,M,,A,0,0,1/27/2023,
1024678,USA,O,,A,0,0,1/31/2023,
1021744,MEX,n/a,,B,0,0,1/25/2023,
1016041,FRA,n/a,,A,0,0,2/2/2023,
1001624,GBR,M,,B,0,0,1/28/2023,
1027270,USA,M,,B,0,0,2/2/2023,
1028071,DEU,n/a,,A,0,0,2/5/2023,
1033948,DEU,M,,B,0,0,2/5/2023,
1001443,ESP,M,,B,0,0,1/28/2023,
1008104,ESP,M,,B,0,0,1/26/2023,
1038437,USA,F,,B,0,0,2/5/2023,
1032680,USA,M,A,A,1,58.79,1/26/2023,1/26/2023
1044605,MEX,O,,A,0,0,1/25/2023,
1044848,MEX,F,,B,0,0,1/26/2023,
1018327,TUR,F,,A,0,0,1/26/2023,
1012627,CAN,n/a,A,B,1,32.61,2/2/2023,2/5/2023
1043074,USA,F,,A,0,0,1/29/2023,
1032943,USA,F,,A,0,0,1/29/2023,
1041893,USA,F,,A,0,0,1/25/2023,
1045916,USA,F,,B,0,0,1/29/2023,
1002140,USA,O,,A,0,0,2/2/2023,
1019077,TUR,F,,A,0,0,2/2/2023,
1009073,TUR,F,,A,0,0,1/26/2023,
1029901,TUR,M,,A,0,0,1/27/2023,
1007444,BRA,F,,B,0,0,1/26/2023,
1036110,BRA,M,,A,0,0,2/1/2023,
1025916,MEX,F,,B,0,0,1/29/2023,
1047485,BRA,M,,B,0,0,1/26/2023,
1024273,BRA,F,,A,0,0,1/26/2023,
1018337,DEU,M,,A,0,0,1/27/2023,
1029816,BRA,M,,B,0,0,1/27/2023,
1021679,TUR,n/a,,B,0,0,1/25/2023,
1047430,TUR,O,,B,0,0,1/29/2023,
1016071,BRA,F,,B,0,0,1/28/2023,
